Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Activity,Stage
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,16/07/2019 01:07:58 PM,119998417,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000329796017226,59999208.5,211.42492757477768,59999358.0,59999059.0,59999059.0,59999059.0,0.0,59999059.0,59999059.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.01666688653067815,0.008333443265339075,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59999208.5,211.42492757477768,59999358.0,59999059.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/07/2019 01:09:03 PM,119200303,260,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.189591749611576,458462.7038461537,297380.7930382049,1003586.0,23.0,118998330.0,459453.0115830117,297526.69784253184,1003586.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.1812025091916083,0.008389240419967725,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,260,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,16/07/2019 01:09:10 PM,100005588,35,1,1824.0,52.0,68.0,48.0,52.114285714285714,4.171129262889258,52.0,52.0,52.0,0.0,18.758951749776227,0.359979884324064,2857302.5142857144,5615323.162317842,19005038.0,3.0,98698209.0,2902888.5,5693191.376669404,19005038.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,8,0.34998044309284004,0.009999441231224001,48.0,68.0,52.1081081081081,4.0536936776762555,16.432432432432446,0,0,0,0,0,0,0,0,0.0,53.555555555555564,52.11428571428571,52.0,0,0,0,0,0,0,35,1824,1,52,-1,-1,35,0,1412898.833333333,1926591.1979849197,4664932.0,37.0,13075456.428571427,4818371.6173682865,19005038.0,5329479.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,16/07/2019 01:09:38 PM,119183073,89,1,25803.0,289.0,296.0,288.0,289.9213483146068,2.4178536645561026,289.0,289.0,289.0,0.0,218.9237057178413,0.7551407908403235,1339135.6516853936,1262470.4774041802,6539695.0,1193.0,117849319.0,1339196.8068181814,1269705.1918874516,6539695.0,1193.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,712,8,0.7467503376087643,0.00839045323155915,288.0,296.0,289.90109890109886,2.3946929520408977,5.734554334554352,0,0,0,0,0,0,0,0,0.0,293.12222222222215,289.92134831460675,289.0,0,0,0,0,0,0,89,25803,1,289,-1,-1,89,0,26141649.66666667,6282993.739580386,33396624.0,22509591.0,6530098.666666668,9287.215962457929,6539695.0,6521155.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-50012-6,192.168.3.34,50012,192.168.3.30,8081,6,16/07/2019 01:11:11 PM,30011419,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.3720721436064,0.3998478045973101,2728310.8181818184,4672926.201743803,10239942.0,90.0,20405791.0,5101447.75,5884902.170550975,10240160.0,227.0,30011419.0,5001903.166666667,5479885.716110015,10240153.0,226.0,0,0,0,0,160,240,0.16660325191554587,0.23324455268176425,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5483.0,7445.834405894346,10748.0,218.0,10197724.5,59704.56106948613,10239942.0,10155507.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-50014-6,192.168.3.34,50014,192.168.3.30,8081,6,16/07/2019 01:12:11 PM,30006636,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.38376751062665,0.3999115395674477,2727876.0000000005,4672102.136879887,10239822.0,66.0,20292469.0,5073117.25,5855148.324492577,10240071.0,325.0,30006636.0,5001106.0,5478844.6084977435,10240033.0,208.0,0,0,0,0,160,240,0.1666298081531032,0.2332817314143445,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,3264.5,4264.560997336068,6280.0,249.0,10143238.5,136589.69560146186,10239822.0,10046655.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/07/2019 01:11:04 PM,119999083,262,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.191683414780761,458011.76717557275,304118.395205239,1004133.0,23.0,118999011.0,455934.9080459768,302835.3987928336,1004133.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.1833500177663856,0.008333397014375517,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,262,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,16/07/2019 01:11:10 PM,100014552,31,1,1572.0,52.0,56.0,48.0,50.70967741935484,2.39713090154455,52.0,52.0,52.0,0.0,16.237637099049348,0.3199534403753566,3226275.870967742,6283855.599229174,20003590.0,5.0,99475844.0,3315861.4666666677,6371113.277180097,20003590.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,8,0.3099548953636267,0.009998545011729894,48.0,56.0,50.78787878787879,2.3419753382238007,5.484848484848485,0,0,0,0,0,0,0,0,0.0,52.375,50.70967741935484,52.0,0,0,0,0,0,0,31,1572,1,52,-1,-1,31,0,2558607.0,1916796.845177565,4647915.0,79.0,14963354.0,5252340.035286558,20003590.0,7772486.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,16/07/2019 01:11:38 PM,116153557,87,1,25236.0,289.0,300.0,288.0,290.06896551724117,2.666733492880919,289.0,289.0,289.0,0.0,219.7522026811456,0.7576177800564471,1335098.3563218392,1375933.560979303,6563946.0,14240.0,109626671.0,1274728.7325581396,1262800.468240196,6563946.0,14240.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,696,8,0.7490084871012602,0.0086092929551869,288.0,300.0,290.0449438202246,2.641066039756185,6.975229826353417,0,0,0,0,0,0,0,0,0.0,293.34090909090907,290.06896551724134,289.0,0,0,0,0,0,0,87,25236,1,289,-1,-1,87,0,22501483.0,10634.489597531232,22511691.0,22490468.0,6544074.5,15572.316323099223,6563946.0,6526886.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-50018-6,192.168.3.34,50018,192.168.3.30,8081,6,16/07/2019 01:13:11 PM,30013542,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.3668821893797,0.3998195214680093,2728503.8181818184,4673439.618305425,10239854.0,124.0,20446175.0,5111543.75,5895799.04628945,10240081.0,357.0,30013542.0,5002257.0,5480658.996020862,10240065.0,283.0,0,0,0,0,160,240,0.1665914672783372,0.2332280541896721,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,6196.0,8441.440753805004,12165.0,227.0,10217315.5,31874.252375546002,10239854.0,10194777.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,16/07/2019 01:10:58 PM,119997960,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000425007225126,59998980.0,476.58997051973296,59999317.0,59998643.0,59999317.0,59999317.0,0.0,59999317.0,59999317.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.016666950004816748,0.008333475002408374,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59998980.0,476.58997051973296,59999317.0,59998643.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-50020-6,192.168.3.34,50020,192.168.3.30,8081,6,16/07/2019 01:14:11 PM,30011536,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.37178610251738,0.39984624579028544,2728321.4545454546,4672294.459698883,10239816.0,126.0,20341838.0,5085459.5,5866841.691274473,10240018.0,321.0,30011536.0,5001922.666666667,5478900.678818432,10240038.0,259.0,0,0,0,0,160,240,0.16660260241261893,0.2332436433776665,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5442.5,7411.1861736162045,10683.0,202.0,10165922.0,104501.89697799749,10239816.0,10092028.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/07/2019 01:13:05 PM,119998661,236,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9750220379542405,508468.902542373,311959.4140077702,1003903.0,25.0,118994758.0,506360.6723404257,310935.92809607065,1000372.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.9666886116337579,0.008333426320482026,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,236,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,16/07/2019 01:13:10 PM,100022691,21,1,1056.0,52.0,52.0,48.0,50.28571428571429,2.0283702113484408,52.0,52.0,52.0,0.0,11.07748640755926,0.2199500911248229,4762985.285714285,7457086.6938899625,19999976.0,4.0,80022994.0,4001149.7,6760557.38182628,19999976.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,168,8,0.2099523597100582,0.009997731414764677,48.0,52.0,50.43478260869565,1.9960435173913815,3.98418972332016,0,0,0,0,0,0,0,0,0.0,52.72727272727273,50.28571428571429,52.0,0,0,0,0,0,0,21,1056,1,52,-1,-1,21,0,1201784.0,1662119.435922401,3098614.0,55.0,13773905.57142857,6488830.480678725,19999976.0,5011063.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-50022-6,192.168.3.34,50022,192.168.3.30,8081,6,16/07/2019 01:15:11 PM,30007925,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.38061528746157,0.39989436123957256,2727993.1818181816,4674564.783673959,10248442.0,51.0,20494423.0,5123605.75,5912861.692119217,10248442.0,264.0,30007925.0,5001320.833333333,5482944.291035699,10248994.0,172.0,0,0,0,0,160,240,0.16662265051648856,0.233271710723084,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,3354.0,4488.713846972204,6528.0,180.0,10244203.0,5994.85129089955,10248442.0,10239964.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,16/07/2019 01:13:41 PM,119199813,88,1,25521.0,296.0,296.0,288.0,290.01136363636385,2.512013975095733,296.0,296.0,296.0,0.0,216.58591024803036,0.7466454666334081,1354543.3295454544,1293383.999992852,6604689.0,62961.0,116259258.0,1336313.3103448276,1289460.5094769178,6604689.0,62961.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,704,8,0.7382561917274149,0.00838927490599335,288.0,296.0,290.1444444444446,2.637504400597467,6.956429463171004,0,0,0,0,0,0,0,0,0.0,293.40449438202245,290.0113636363636,296.0,0,0,0,0,0,0,88,25521,1,296,-1,-1,88,0,32136570.333333336,16763924.637993615,51493883.0,22455911.0,6596411.0,7169.945885430378,6604689.0,6592153.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-50024-6,192.168.3.34,50024,192.168.3.30,8081,6,16/07/2019 01:16:11 PM,30011275,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.3724241972392,0.3998497231457177,2728297.7272727275,4672921.907182209,10236900.0,119.0,20393590.0,5098397.5,5881908.882458341,10237106.0,200.0,30011275.0,5001879.166666667,5479881.964936414,10237106.0,330.0,0,0,0,0,160,240,0.1666040513107157,0.23324567183500197,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5112.5,6938.838843783591,10019.0,206.0,10192077.0,63389.294506249236,10236900.0,10147254.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,16/07/2019 01:13:58 PM,119998581,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500029562849581,59999290.5,99.7020561473032,59999361.0,59999220.0,59999361.0,59999361.0,0.0,59999361.0,59999361.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.016666863752330542,0.008333431876165271,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59999290.5,99.7020561473032,59999361.0,59999220.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/07/2019 01:15:05 PM,119995199,249,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0834166873626336,481908.42971887544,313627.8524106328,1000390.0,31.0,118998626.0,479833.1693548386,312544.31206105824,1000390.0,31.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.075083020613183,0.008333666749450535,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,249,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,16/07/2019 01:15:10 PM,100027306,26,1,1328.0,52.0,56.0,48.0,51.07692307692307,2.3481580342570965,52.0,52.0,52.0,0.0,13.796232800671447,0.2699262939261805,3847204.076923077,6455847.763606499,20019021.0,6.0,98822018.0,3952880.7200000007,6565980.344712975,20019021.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,208,8,0.25992902378076643,0.009997270145414093,48.0,56.0,51.14285714285714,2.272448275323591,5.164021164021163,0,0,0,0,0,0,0,0,0.0,53.03703703703704,51.07692307692307,52.0,0,0,0,0,0,0,26,1328,1,52,-1,-1,26,0,1473313.4,2083127.8851775518,4588779.0,68.0,13237248.42857143,5479471.619062943,20019021.0,5427108.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-50026-6,192.168.3.34,50026,192.168.3.30,8081,6,16/07/2019 01:17:11 PM,30009206,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.37748289641519,0.3998772909886386,2728109.6363636367,4672094.0123737715,10239806.0,77.0,20286516.0,5071629.0,5852539.362272471,10240024.0,228.0,30009206.0,5001534.333333333,5478619.609716071,10240029.0,249.0,0,0,0,0,160,240,0.16661553791193276,0.2332617530767059,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,4076.5,5456.743030416587,7935.0,218.0,10139469.5,141897.23910104804,10239806.0,10039133.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,16/07/2019 01:15:43 PM,119160117,90,1,26099.0,289.0,296.0,288.0,289.98888888888905,2.488149190062764,289.0,289.0,289.0,0.0,221.44993362166642,0.7636783371067015,1324001.299999999,1347228.9967988806,6683894.0,81794.0,119078323.0,1337958.6853932592,1348302.3600885924,6683894.0,95150.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,720,8,0.7552862674681664,0.008392069638535182,288.0,296.0,289.9673913043478,2.4649235414061987,6.0758480649784765,0,0,0,0,0,0,0,0,0.0,293.15384615384613,289.9888888888889,289.0,0,0,0,0,0,0,90,26099,1,289,-1,-1,90,0,20927820.75,2943615.852727998,22422374.0,16512554.0,6653715.0,30920.849783493013,6683894.0,6617558.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-50028-6,192.168.3.34,50028,192.168.3.30,8081,6,16/07/2019 01:18:11 PM,30010944,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.37323344443949,0.3998541332122042,2728267.636363636,4673408.7739423625,10239627.0,178.0,20434447.0,5108611.75,5893769.419289231,10239905.0,943.0,30010944.0,5001824.0,5480775.253237045,10239854.0,300.0,0,0,0,0,160,240,0.16660588883841845,0.2332482443737858,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5027.0,6716.100207709828,9776.0,278.0,10212590.0,38236.09208588137,10239627.0,10185553.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/07/2019 01:17:05 PM,119998559,245,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0500246173789467,489790.0367346939,287290.0326638475,1000441.0,34.0,118998436.0,487698.5081967211,286005.3398911477,1000441.0,34.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.0416911839749674,0.008333433403979459,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,245,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,16/07/2019 01:17:10 PM,113721759,43,1,2172.0,52.0,56.0,48.0,50.51162790697675,2.313234110228896,52.0,52.0,52.0,0.0,19.556503694249052,0.3869092457495315,2644692.069767441,5811463.960538853,20016472.0,4.0,113293203.0,2697457.2142857146,5871474.172922728,20016472.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,344,8,0.3781158538006785,0.008793391948852989,48.0,56.0,50.577777777777776,2.2812365953667326,5.204040404040404,0,0,0,0,0,0,0,0,0.0,51.72727272727273,50.511627906976734,52.0,0,0,0,0,0,0,43,2172,1,52,-1,-1,43,0,1369689.0,1828879.773558448,4538563.0,79.0,15071946.428571427,4259926.037816613,20016472.0,9124092.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-50030-6,192.168.3.34,50030,192.168.3.30,8081,6,16/07/2019 01:19:11 PM,30010015,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.37550481064405,0.3998665112296678,2728183.1818181816,4672261.305759489,10239702.0,59.0,20333341.0,5083335.25,5865149.9040581165,10239967.0,1136.0,30010015.0,5001669.166666667,5478937.049834043,10239931.0,308.0,0,0,0,0,160,240,0.16661104634569493,0.2332554648839729,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,4814.5,6433.964602016396,9364.0,265.0,10162275.0,109498.31349386164,10239702.0,10084848.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,16/07/2019 01:17:44 PM,119198327,88,1,25514.0,289.0,296.0,288.0,289.93181818181813,2.42967976956926,289.0,289.0,289.0,0.0,216.471159028935,0.7466547747771661,1354526.443181818,1354536.8209227005,6706819.0,178248.0,118288843.0,1359641.8735632186,1361534.0637199932,6706819.0,178248.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,704,8,0.7382653952852878,0.00838937949187827,288.0,296.0,289.9111111111111,2.40619259339404,5.789762796504338,0,0,0,0,0,0,0,0,0.0,293.1685393258427,289.9318181818182,289.0,0,0,0,0,0,0,88,25514,1,289,-1,-1,88,0,19848357.0,5015168.680822412,22366262.0,12325616.0,6694160.5,11130.873176290646,6706819.0,6679781.0,Normal,Benign
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,16/07/2019 01:16:58 PM,119998711,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500026854455128,59999355.5,19.091883092036785,59999369.0,59999342.0,59999369.0,59999369.0,0.0,59999369.0,59999369.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.016666845696367522,0.008333422848183761,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59999355.5,19.091883092036785,59999369.0,59999342.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-50032-6,192.168.3.34,50032,192.168.3.30,8081,6,16/07/2019 01:20:11 PM,30011761,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.37123602976847,0.3998432481186292,2728341.909090909,4674079.535797876,10239795.0,124.0,20485762.0,5121440.5,5908142.730918943,10240023.0,311.0,30011761.0,5001960.166666667,5481875.3760166215,10240008.0,352.0,0,0,0,0,160,240,0.1666013533827622,0.23324189473586704,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,5438.0,7368.052659963824,10648.0,228.0,10237927.0,2641.750934512941,10239795.0,10236059.0,Normal,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/07/2019 01:19:06 PM,119940487,254,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.126054398962045,472206.6417322836,254999.4908417484,1000291.0,22.0,118998731.0,470350.7154150198,253780.23906549718,1000291.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.117716930730821,0.008337468231223706,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,254,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,16/07/2019 01:19:10 PM,100023696,16,1,808.0,52.0,52.0,48.0,50.5,2.0,52.0,52.0,52.0,0.0,8.59796262677596,0.16995972634324572,6251481.0,8599481.472689051,19999969.0,5.0,97388030.0,6492535.333333334,8845178.258715421,19999969.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,128,8,0.1599620953818783,0.009997630961367394,48.0,52.0,50.66666666666667,1.9402850002906644,3.7647058823529442,0,0,0,0,0,0,0,0,0.0,53.647058823529406,50.5,52.0,0,0,0,0,0,0,16,808,1,52,-1,-1,16,0,1014793.0,1418535.4533253652,2635704.0,62.0,16163219.5,5655985.080421756,19999969.0,5459760.0,Normal,Benign
192.168.3.30-192.168.3.34-8081-50034-6,192.168.3.34,50034,192.168.3.30,8081,6,16/07/2019 01:21:11 PM,30029108,5,7,1939.0,263.0,1939.0,0.0,387.8,867.1471616744184,263.0,0.0,37.571428571428584,99.40465640142678,73.3288514597237,0.3996122695352789,2729918.909090909,4674480.448479518,10239896.0,81.0,20382769.0,5095692.25,5876286.526347763,10240084.0,192.0,30029108.0,5004851.333333333,5481144.491447371,10240126.0,196.0,0,0,0,0,160,240,0.1665051123063662,0.2331071572289127,0.0,1939.0,169.38461538461542,536.6489446030708,287992.0897435898,0,1,0,0,0,0,0,0,1.0,183.5,387.8,37.57142857142857,0,0,0,0,0,0,5,1939,7,263,-1,257,1,0,7325.5,10093.949301437966,14463.0,188.0,10184458.0,78401.17147083965,10239896.0,10129020.0,Normal,Benign
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,16/07/2019 01:19:44 PM,119492460,90,1,26092.0,289.0,296.0,288.0,289.911111111111,2.406192593394045,289.0,289.0,289.0,0.0,220.77543637481395,0.7615543273609063,1327693.9999999998,1255547.2503904114,6729594.0,220952.0,119160252.0,1338879.235955057,1258143.3597165744,6729594.0,220952.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,720,8,0.7531855984888085,0.008368728872097872,288.0,296.0,289.8913043478261,2.3833512362104194,5.680363115145734,0,0,0,0,0,0,0,0,0.0,293.07692307692315,289.9111111111111,289.0,0,0,0,0,0,0,90,26092,1,289,-1,-1,90,0,27375872.33333333,21924872.84375333,51387466.0,8421509.0,6719806.0,8712.166894636488,6729594.0,6712900.0,Normal,Benign
